JobId,SkillId
1902930,1068580
1902930,201
1902930,12711
1902930,200568
1903226,990260
1903226,504
1903226,1091224
1903226,166903
1903226,423233
1903226,9495
1903238,44973
1903238,31034
1903238,358
1903238,174
1903238,354
1903243,21055
1903243,5159
1903243,325456
1903243,987678
1903243,116771
1903243,1011539
1903243,1024515
1903247,58
1903247,7409
1903247,1025502
1903247,1002180
1903247,84
1903154,2050
1903154,69
1903154,767757
1903154,224
1903154,7409
1903139,107634
1903139,161542
1903139,47189
1903140,13108
1903140,1176570
1903140,2050
1903140,72255
1903140,393154
1903141,599
1903141,1673
1903141,711652
1903141,331017
1903141,29203
1903160,627
1903160,2223
1903160,706773
1903160,697065
1903160,787060
1903164,2050
1903164,1024725
1903164,80404
1903164,1169022
1903164,465394
1903166,1147
1903166,329719
1903166,13858
1903166,4193
1903166,7034
1903208,75389
1903208,80
1903208,2254
1903208,988829
1903208,29
1903214,886905
1903214,21192
1903214,257623
1903214,698897
1903215,675975
1903215,224
1903215,385
1903215,896779
1903215,1222890
1903255,408451
1903255,20514
1903255,1534
1903255,1821
1903255,434
1903232,2254
1903232,987854
1903232,1011613
1903232,586859
1903232,675975
1903233,1113602
1903233,1024787
1903313,1287
1903313,1022584
1903313,278
1903313,877
1903313,408451
1903316,619
1903316,810
1903316,78552
1903316,388037
1903316,1012692
1903331,354
1903331,1002737
1903331,278
1903331,984771
1903331,316
1903345,1057
1903345,43763
1903345,1052237
1903345,355183
1903345,2218
1903194,267
1903194,15682
1903194,2905
1903194,136962
1903194,408310
1903203,987854
1903203,1011613
1903203,988632
1903203,546459
1903203,6466
1902840,989963
1902840,994578
1902840,5787
1902840,1001083
1902878,12383
1902878,135312
1902878,1222707
1902878,98605
1902878,996602
1902897,349
1902897,119414
1902897,171751
1902897,540
1902897,19660
1903123,680
1903123,1134422
1903123,3719
1903123,617851
1903123,92624
1903244,100
1903244,1010902
1903244,3422
1902829,638205
1902829,2765
1902829,811627
1902829,800
1902829,8819
1887794,75506
1887794,744
1887794,13050
1887794,721226
1887794,1021344
1902844,1395
1902844,193262
1902844,86940
1902844,118787
1902844,968
1902846,3405
1902846,157972
1902853,7409
1902853,385
1902853,994772
1902853,1013649
1902853,8897
1902853,67
1902876,4462
1902876,596837
1902876,25958
1902876,254
1902876,599319
1902884,1119209
1902884,67015
1902884,1026716
1902884,1071477
1902884,1146110
1902946,267
1902946,234667
1902946,185352
1902946,561394
1902946,989963
1902516,1010141
1902516,1036
1902516,988280
1902516,1024639
1902516,5701
1903182,3734
1903182,389
1903182,80
1903182,4949
1903389,80
1903389,675143
1903389,48165
1903389,75389
1903389,190849
1903210,810
1903210,29024
1903210,80
1903210,627
1903210,337594
1903297,15900
1903297,737366
1903297,1047040
1903297,298
1903297,1064754
1903314,354
1902058,988842
1902058,113879
1902058,807888
1902058,9632
1902058,1221683
1881981,704591
1881981,93
1882813,7409
1882813,84
1882813,1165
1882813,210
1882813,1093
1881601,1233
1881601,721030
1881601,1070121
1881601,72414
1881601,354
1891731,2905
1891731,434
1891731,927022
1891731,996466
1891731,2791
1896533,409460
1896533,968
1896533,171465
1896533,2705
1896533,1395
1896450,298
1896450,545
1896450,28133
1896450,988691
1896450,15900
1896616,504
1896616,1054117
1896616,1028776
1896616,992101
1896616,987935
1896212,9820
1896212,406
1896212,931995
1896212,1272
1896640,331901
1896640,1156488
1896640,100
1896640,1012269
1896680,705883
1896680,38038
1896680,412304
1896680,155129
1896680,5159
1896760,705883
1896760,10669
1896760,504
1896760,50956
1896760,49261
1896763,15900
1896763,21605
1896763,984771
1896765,423233
1896765,25353
1896765,675274
1896765,504
1896765,49261
1896769,988808
1896769,45180
1896769,638931
1896769,616647
1896769,1058225
1896789,1026229
1896789,1017146
1896789,599
1896789,760923
1896789,84
1896790,182
1896790,1020136
1896790,1046596
1896790,2532
1896790,334092
1882071,12799
1882071,987989
1882071,1078685
1882071,6427
1882071,100
1896718,319027
1896718,2050
1896718,387307
1896718,8275
1896718,201918
1896798,170041
1896798,65214
1896798,1012266
1896798,1192126
1896798,12257
1882366,761795
1882366,477674
1882366,385227
1882366,914216
1896736,205973
1896736,1228
1896736,993
1896736,38205
1896738,1685
1896738,160
1896738,93
1882692,75407
1882692,101379
1882692,75389
1882692,8
1882692,1149818
1896638,504
1896638,610
1896638,17756
1896638,1068077
1896649,989720
1896649,1011758
1896649,84
1896649,1924
1896649,17750
1896661,4586
1896661,716291
1896661,59189
1896661,712
1896661,726618
1896693,1059469
1896693,989963
1896693,1012198
1896693,75389
1896693,22023
1896735,75063
1896735,806
1896735,3405
1896735,1005379
1896478,721726
1896478,985326
1896478,84
1896478,970773
1896478,224
1896515,93
1896515,704591
1896515,3008
1896634,760713
1896634,1063917
1896634,1026845
1896637,74940
1896637,98
1896637,100
1896525,989720
1896525,710051
1896525,845051
1896525,405516
1896525,564
1882263,31587
1882263,29
1882263,988829
1882263,934984
1882263,80
1896507,58
1896507,704693
1896507,666
1896507,12383
1896550,180358
1896550,102264
1896550,1191700
1896550,33468
1896550,991063
1896594,540
1896594,65214
1896594,18722
1896594,988
1896594,8
1896600,991945
1896600,19595
1896600,155129
1896600,1013318
1896600,29422
1896611,76594
1896611,1077754
1896611,884
1896611,493
1896611,476238
1896620,988842
1896620,8499
1896620,747058
1896620,75009
1896620,7770
1896552,721226
1896552,721602
1896552,100
1896552,1148375
1896552,381273
1896506,17750
1896506,84
1896506,58
1896506,2780
1896506,354
1896513,704591
1896513,2385
1896100,1136980
1896100,1024787
1896100,1034837
1896100,1011761
1896100,1021544
1881565,4475
1881565,993515
1881565,1047051
1881565,543
1881565,100
1881701,172198
1881701,2297
1881701,33468
1881701,1119813
1881701,17937
1882035,988105
1882035,912699
1882035,90945
1882035,9
1882035,82832
1882036,67
1882036,121
1882036,1363
1882036,1543
1882036,704156
1896567,130088
1896567,93
1896567,1010991
1896567,298065
1896567,17773
1896623,1010641
1896623,93
1896623,989644
1896623,119827
1896623,741455
1896235,1017708
1896235,987777
1896235,1000214
1896240,58257
1896240,647097
1896240,313462
1896240,612
1896240,12314
1896300,1165
1896300,58
1896300,354
1896300,36752
1896300,84
1896305,334000
1896305,185576
1896305,1014481
1896305,204342
1896312,884
1896312,37313
1896312,76594
1896312,1467
1896312,740237
1896319,552930
1896319,170758
1896319,1395
1896319,197
1896319,928042
1896344,6647
1896344,3422
1896344,3724
1896344,112
1880281,76286
1880281,74940
1880281,647103
1880281,252908
1896247,1728
1896247,10455
1896247,75389
1896247,800
1896247,704749
1896251,202784
1896251,989963
1896251,1147
1896251,835882
1896251,6078
1896294,989963
1896294,55168
1896294,20858
1896294,3733
1896294,743940
1896340,921310
1896340,599319
1896340,783010
1896340,1963
1896340,343433
1896298,988
1896298,51011
1896298,1126405
1896298,663476
1896298,711652
1896346,1045444
1896346,144142
1896346,999305
1896351,84
1896351,224
1896351,844
1896351,30402
1896351,2780
1896355,18242
1896355,905
1896355,385
1896355,1027
1896355,697205
1896358,1938
1896358,75389
1896358,504
1896358,704749
1896358,991216
1896367,680
1896367,12383
1896367,100
1896367,1002841
1896367,1029463
1896367,1089178
1896371,119932
1896371,602123
1896371,26112
1896371,1037406
1896371,41255
1896387,810
1896387,75805
1896387,339
1896387,434
1896388,989313
1896388,704749
1896388,989963
1896388,11489
1896388,1938
1896307,214
1896307,93
1896246,222
1896246,224
1896246,993406
1896246,1478
1896315,5
1896315,337
1896315,100
1896315,926904
1896315,182
1896192,1011758
1896192,666
1896192,11615
1896192,3252
1896192,987777
1896325,224
1896325,677
1896332,987777
1896332,680
1896332,278
1896332,84
1896334,93
1896334,987697
1896334,7409
1896334,6466
1896334,33919
1896392,3064
1896392,9044
1896392,993515
1896193,75283
1896193,354
1896193,36752
1896193,987777
1896193,17750
1896236,922793
1896236,638205
1896236,16504
1896236,988309
1896236,1014165
1896268,8361
1896268,11947
1896268,477760
1896268,540
1896268,721226
1896299,284678
1896299,310159
1896299,10669
1896299,34120
1896299,697953
1896301,362234
1896301,2703
1896301,3248
1896301,72
1896313,32
1896313,185
1896313,671713
1896313,914931
1896313,469250
1896345,987773
1896345,987854
1896345,1011613
1896345,12209
1896345,1855
1896345,25824
1896237,922793
1896237,638205
1896237,16504
1896237,1107737
1896237,1840
1896250,202784
1896250,989963
1896250,1147
1896250,835882
1896250,6078
1896288,493
1896288,549215
1896288,322864
1896288,100
1896288,399
1896308,1048
1896308,1272
1896308,800
1896308,406
1896308,5730
1896314,78
1896314,10862
1896314,1002180
1896314,674571
1896314,5701
1896320,1030879
1896320,781485
1896320,816086
1896320,51011
1896320,3471
1879994,987777
1879994,100
1879994,989033
1879994,988104
1879994,988842
1896494,224
1896494,1679
1895851,1010970
1895851,1981
1895851,747270
1895851,8729
1896350,100
1896350,75000
1896350,111966
1896350,193262
1896350,766230
1896399,19480
1896399,1142059
1896399,102347
1896399,174
1896399,358
1896440,989445
1896440,154207
1896440,2100
1896440,2871
1896440,150081
1896441,354
1896441,488079
1896441,1012117
1896441,17750
1896441,2780
1896442,111455
1896442,650188
1896442,5764
1896442,305314
1896442,283964
1896447,988105
1896447,988842
1896447,677
1896447,8
1896447,111966
1896448,666
1896448,3719
1896448,987777
1896453,433859
1896453,407641
1896453,987777
1896453,1027983
1896456,100
1896456,75389
1896456,1025120
1896456,721030
1896456,454425
1896468,985309
1896468,877
1896468,116302
1896468,1016086
1896468,1045301
1896498,29
1896498,5
1896498,16338
1896400,989987
1896400,20396
1896400,20234
1896400,19660
1896408,890
1896408,330588
1896408,8962
1896408,989639
1896408,1083304
1896436,11947
1896436,998950
1896436,987777
1896436,1005692
1881301,7409
1881301,1011758
1881301,84
1881301,1002014
1881301,1069174
1881301,1091951
1881301,1012117
1903381,354
1903381,358
1903381,73063
1903381,2780
1903381,895983
1903424,999554
1903424,2612
1903424,1012117
1903424,19480
1903424,7409
1903472,3733
1903472,470251
1903472,124
1903472,3462
1903472,632
1903130,423793
1903130,754569
1903130,1070201
1903130,160041
1903130,1074252
1903561,58244
1903561,1435
1903561,31587
1903561,1364
1903561,80
1903602,969888
1903602,716229
1903602,2755
1903602,632
1903602,1223016
1903629,22951
1903629,710
1903629,677832
1903629,3734
1903629,75389
1903567,111085
1903567,1001018
1903567,75667
1903567,75063
1903567,1027946
1903530,2254
1903530,1318
1903530,993546
1903530,385
1903530,989289
1902898,160
1902898,1652
1902898,161
1902898,416293
1902898,704591
1903271,285
1903271,478011
1903271,1820
1903271,1156269
1903271,4660
1903483,78
1903483,2617
1903483,776712
1903483,692627
1903483,990316
1903494,174
1903494,987777
1903494,993623
1903494,267
1903526,789624
1903526,1028078
1903526,75014
1903537,159824
1903537,160
1903537,988280
1903537,714764
1903537,140923
1903549,142
1903549,385
1903549,39272
1903549,103
1903576,3252
1903576,905
1903576,103
1903576,112
1903576,1004330
1903576,1019759
1903598,354
1903598,42507
1903598,1822
1903598,1000718
1903618,360532
1903618,988105
1903618,1011615
1903618,1070878
1903432,1685
1903432,5764
1903432,214
1903432,305314
1903432,623169
1903469,359086
1903469,721054
1903469,39902
1903469,603148
1903469,922220
1903486,1046051
1903486,16474
1903486,443721
1903486,26136
1903486,7131
1903559,178199
1903559,102224
1903559,922959
1903559,71
1903125,3008
1903125,609
1903125,804
1903125,1228
1903125,704591
1903431,394
1903431,774847
1903431,748598
1903431,1190
1903431,714195
1903496,75063
1903496,111085
1903496,16474
1903496,899439
1903496,998475
1903599,80
1903599,1064450
1903599,713711
1903599,738880
1905142,58
1905142,354
1905142,2384
1905142,1055426
1905142,4589
1905138,100
1905138,36401
1905138,680
1905138,102146
1905138,398532
1905144,158426
1905144,35841
1905144,991366
1905144,1016735
1905144,1016995
1905140,20514
1905140,1016778
1905140,1669
1905140,933127
1905140,1040242
1905139,8955
1905139,121
1905139,102147
1905139,3234
1905139,579330
1905052,28607
1905052,298
1905052,75009
1905052,988426
1905052,990601
1905134,721226
1905134,7274
1905134,1025712
1905134,440931
1905134,8845
1905136,733734
1905136,969888
1905136,1015598
1905136,987989
1905136,704912
1905130,651
1905130,278
1905130,711652
1905130,1025918
1905130,1004211
1905106,93
1905106,214
1905106,639892
1905106,283964
1905106,28201
1905047,1371
1905047,720988
1905047,1017499
1900036,1007431
1900036,1025065
1900036,1147
1900036,789728
1900036,49261
1900101,731590
1900101,182179
1900101,675986
1900101,406270
1900101,1066891
1900080,604789
1900080,655946
1900080,1173317
1900080,1017429
1900080,1012057
1905088,987854
1905088,1011613
1905088,987678
1905088,1011539
1905088,1024515
1905127,988540
1905127,15900
1905127,1057869
1905127,919286
1905127,1003741
1905125,74432
1905125,100
1905125,157939
1905125,8361
1905125,911730
1905124,1022150
1905124,1054824
1905116,1001347
1905116,1020294
1905116,1048001
1905116,1065653
1905116,118432
1905116,914540
1905116,1089662
1905116,1013417
1905116,1041598
1905117,4510
1905117,84
1905117,721226
1905117,1225
1905117,970
1905114,987881
1905114,34129
1905114,989193
1905114,1011687
1905114,329
1905113,988842
1905113,102121
1905113,543
1905113,4475
1905094,989522
1905094,804
1905094,1010229
1905094,3234
1905094,1441
1905095,989522
1905095,1010229
1905095,1055032
1905095,991087
1905095,1189919
1905110,710627
1905110,85459
1905110,2755
1905110,76016
1905110,987880
1904976,158426
1904976,174
1904976,16289
1904976,100
1904976,1007258
1905109,618792
1905109,492615
1905109,844154
1905109,987728
1905109,1018080
1905109,1024601
1905109,1043571
1905109,1049242
1905066,2223
1905066,32252
1905066,111098
1905066,2815
1905066,25353
1905077,1012512
1905077,13613
1905077,1012513
1905077,1017757
1905077,989493
1905054,406
1905054,980
1905054,166835
1905054,9394
1905054,109767
1904701,999
1904701,444075
1904701,337
1904701,740008
1904701,1039903
1904839,157389
1904839,733
1904839,1006
1904839,1042409
1904839,992724
1905069,705883
1905069,928290
1905069,43674
1905069,6078
1905069,125432
1905099,721458
1905099,12209
1905099,698
1905099,655628
1905099,1179409
1905096,298
1905096,1207
1905096,1006651
1905096,1021280
1905096,997044
1905091,1025494
1905091,100
1905091,922764
1905091,992196
1905081,704591
1905081,201190
1905081,987697
1905081,111455
1905081,205661
1904684,29242
1904684,1013434
1904684,3724
1904684,994900
1905064,163
1905064,71
1905064,224
1905064,354
1905064,4483
1905034,26711
1905034,35936
1905034,322196
1905034,13050
1905034,37
1905076,75608
1905076,1155994
1905076,1000275
1905076,677378
1905076,1069056
1905039,1170161
1905039,989566
1905039,721043
1905039,379906
1905039,1098829
1905039,1119921
1905085,1634
1905085,606126
1905085,343720
1905085,766401
1905085,1025727
1905084,7409
1905084,988493
1905084,1024787
1905072,5812
1905072,118014
1905072,1011513
1905072,436580
1905072,989033
1886449,210
1886449,316
1886449,58
1886449,680
1886449,987777
1905040,16981
1905040,989033
1905040,1023062
1905040,44461
1905040,101943
1905068,781861
1905068,357118
1905068,319057
1905068,1025090
1905068,1063188
1905071,989720
1905071,599584
1905071,785
1905071,698
1905071,124
1894531,6186
1894531,45180
1894531,100
1894531,477753
1894531,1010561
1897233,994499
1897233,114007
1897233,157389
1897233,29353
1897233,119827
1905016,440391
1905016,169024
1905016,929685
1905016,185352
1905016,328067
1905063,3500
1905063,3169
1905059,609
1905059,984771
1905059,920907
1905059,261893
1905059,1048011
1889786,988842
1889786,597934
1889786,720811
1889786,608254
1889786,10105
1905041,84
1905041,987777
1905041,1012692
1905041,762350
1905041,45799
1905058,540
1905058,35936
1905058,1053
1905058,197
1905058,3631
1889482,2398
1889482,704693
1889482,1108
1889482,143306
1889229,58
1889229,3720
1889229,5701
1889229,613214
1888386,1009524
1905042,987773
1905042,704591
1905042,160
1905042,750424
1905042,988487
1809134,337762
1809134,29036
1809134,332472
1809134,10370
1809134,33468
1905012,320276
1905012,58998
1905012,987777
1905012,210
1905012,680
1905051,1020556
1905051,11058
1905051,1820
1905051,76016
1905051,912652
1905050,704591
1905050,1326
1905050,721226
1905050,989522
1905050,100
1905045,277579
1905045,926587
1905045,3500
1905045,915265
1905037,694582
1905037,1652
1905037,20008
1905037,970774
1905019,914279
1905019,666
1905019,1081
1905019,34420
1905019,1287
1905032,679276
1905032,18603
1905032,4057
1905032,316
1905032,937430
1905007,902273
1905007,6078
1905027,540
1905027,75407
1905027,8962
1905027,2905
1905027,267
1905026,7577
1905026,987861
1905026,74979
1905026,8
1905026,75323
1905024,1068900
1890096,1045995
1890096,1020392
1890096,693
1890096,412
1890096,1031802
1905021,33468
1905021,990601
1905021,61790
1905021,29685
1905021,911325
1887198,84
1887198,332201
1887198,116858
1904259,15340
1904259,1068800
1904259,75389
1904259,1010980
1904259,6186
1905017,232457
1905017,331017
1905017,25211
1905017,459576
1905017,988842
1905008,8888
1905008,731590
1905008,785015
1905008,1029740
1905008,1407
1905014,33572
1905014,1027144
1905014,775987
1905014,4483
1905014,483574
1903793,267
1903793,75120
1903793,922612
1903793,1021558
1903793,1021557
1905006,1272
1905006,1002952
1905006,1013634
1905006,1014975
1905006,625634
1905006,75323
1905006,18266
1900371,75389
1900371,12761
1900371,683963
1900371,504
1900371,12762
1900360,2705
1900360,31876
1900360,916494
1900360,704455
1900360,722252
1900364,987901
1900364,993241
1900364,4193
1900364,1028391
1900364,2844
1900368,1011283
1900368,15230
1900368,49261
1900368,1218799
1900368,1043487
1894705,530
1894705,1381
1894705,371344
1894705,4015
1894705,1012545
1896820,325542
1896820,28241
1896820,988842
1896820,987989
1896820,718
1905000,4257
1905000,25794
1905000,328136
1905000,937431
1905000,1011758
1904997,1004
1904997,666
1904997,32289
1904997,58
1904997,984771
1904996,1302
1904996,261893
1904996,920907
1904996,7002
1904996,84
1904995,1004
1904995,666
1904995,32289
1904995,58
1904995,984771
1904992,1069834
1904992,1002191
1904992,37466
1897060,80
1897060,987773
1897060,7409
1897060,721458
1897060,614217
1897123,987773
1897123,989720
1897123,347531
1897123,280693
1897123,1192751
1904985,16837
1904985,187007
1904985,518763
1904985,166705
1904985,43206
1886392,75000
1886330,5780
1886330,339
1886330,2223
1886330,810
1886330,80
1903685,721458
1903685,80
1903685,614217
1903685,987850
1904979,988105
1904979,356243
1904979,988426
1904979,1025241
1904979,409089
1903380,1011283
1903380,458
1903380,1013318
1903380,1940
1903380,1045592
1887089,1036
1887089,298
1887089,238
1887089,7375
1903528,1013588
1903528,663476
1903528,630491
1903528,787635
1903528,990771
1903528,1020792
1903528,1021162
1899918,1202549
1899918,1015258
1899918,1043660
1899918,126
1899918,1116458
1899918,1024626
1903520,608565
1903520,30409
1903520,1069834
1903520,307
1903542,28607
1903542,461599
1903542,1009145
1903542,723719
1903542,158426
1903542,888059
1903542,1020689
1904973,75790
1904973,117080
1904973,988842
1904973,126
1904973,885559
1904972,21719
1904972,103
1904972,271
1904972,999079
1904972,1000321
1904966,3719
1904966,93702
1904966,651
1904966,90941
1904967,84
1904967,420222
1904967,26903
1904967,30409
1904967,90941
1887360,721370
1887360,743949
1887360,1026980
1887360,989522
1887360,989644
1904961,11363
1904961,988842
1904961,111085
1904961,987953
1904961,197
1896578,84
1896578,17749
1896578,3720
1896578,1011758
1896578,17789
1896577,394
1896577,980
1896577,682
1896577,393
1896577,512
1903503,354
1903503,358
1903503,148727
1903503,1075477
1903503,1020496
1903533,18300
1903533,48167
1903533,990728
1903533,762471
1903479,7375
1903479,3663
1903479,1012613
1903479,1022714
1903479,238
1903458,676
1903458,9829
1903458,84
1903458,1624
1903458,17750
1903484,1050295
1903484,1016431
1903484,1013443
1903484,1176049
1903484,1021430
1903529,561
1903529,761203
1903529,1013563
1903529,57674
1903529,563
1903493,4905
1903493,561
1903493,12711
1903493,128778
1903493,154168
1903504,707340
1903504,358
1903504,989720
1903504,1441
1903504,8897
1902994,93
1902994,11373
1902994,27371
1902994,969793
1902994,22669
1903454,2396
1903454,1395
1903454,26820
1903454,357302
1903454,413666
1896576,22919
1896576,1272
1896576,13664
1896576,492763
1896576,1144993
1896656,51
1896656,747481
1896656,2396
1896656,1017708
1896656,789822
1896776,458
1896776,1191952
1896776,1338
1896776,1940
1896776,17832
1896642,358
1896642,3498
1896642,84
1896642,58
1896642,711652
1894014,160
1894014,5764
1894014,3008
1894014,332164
1894014,553581
1903470,232457
1903470,680
1903470,75019
1903470,1020165
1903470,623112
1904959,785
1904959,278
1904959,211
1904959,741278
1904959,24011
1904958,543
1904958,4475
1904944,142
1904944,385
1904944,71
1904944,2105
1904944,2703
1904954,7134
1904954,927022
1904954,74098
1904954,1666
1904954,49261
1904955,7409
1904955,704591
1904955,1012941
1904955,1652
1876698,1011758
1876698,993654
1876698,785
1876698,985326
1876698,987777
1904952,103
1904952,990193
1904952,3043
1904952,722239
1904951,385
1904951,224
1904951,83789
1904951,51
1904951,1134269
1904929,704591
1904929,111455
1904929,5174
1904929,84
1904929,305314
1904878,6237
1904878,3248
1904878,382606
1904878,8886
1904878,626504
1904899,12362
1904899,27371
1904899,298065
1904899,5701
1904899,169
1904919,159496
1904919,675142
1904919,2815
1904919,56023
1904919,1017708
1904948,2703
1904948,987854
1904948,1011613
1904948,835
1904948,385
1904948,161224
1904895,18488
1904895,7071
1904895,161803
1904895,608565
1904895,1103575
1904430,3033
1904430,307
1904430,1002191
1904430,224
1904430,385
1904904,698
1904904,108247
1904904,487
1904904,28607
1904904,666
1904930,2617
1904930,75389
1904930,1064
1904930,1013119
1904930,674586
1904913,30409
1904913,354
1904913,760521
1904913,185145
1904913,1011761
1904936,21176
1904936,722436
1904539,11232
1904539,238
1904539,298
1904539,281
1904539,1043526
1904933,37466
1904933,987854
1904933,1011613
1904933,586859
1904933,835
1904933,161224
1904843,25794
1904843,132684
1904843,354
1904843,224
1904843,711652
1904932,987854
1904932,1011613
1904932,116771
1904932,11189
1904932,111473
1904932,1227056
1904931,39608
1904931,987883
1904931,103
1904931,741741
1904877,11373
1904877,3008
1904877,111455
1904877,676603
1904877,332164
1904928,318
1904928,389
1904928,1010970
1891507,1248
1891507,3724
1891507,112
1891507,975
1891507,103
1899899,1301
1899899,167900
1899899,1287
1899899,2126
1899899,14549
1888800,93
1888800,4171
1888800,599
1888800,2142
1888800,436597
1903369,404
1903369,100798
1903369,989893
1903369,804
1903369,28126
1903274,100
1903274,9632
1903274,444056
1903274,680504
1903274,307
1896562,599
1896562,525296
1896562,45083
1896562,354
1896562,996
1896560,320276
1896560,2210
1896560,547396
1896560,67251
1896560,1897
1882061,804
1882061,2444
1882061,530
1882061,19862
1882061,609
1893594,1029960
1893594,205
1893594,1065662
1893594,166259
1893594,988130
1904870,298
1904870,987845
1904870,1022714
1904870,487
1904870,1051
1904926,182468
1904926,561
1904926,562
1904926,160
1904926,899151
1904911,540
1904911,28607
1904911,721019
1904911,33306
1904911,75323
1904885,4193
1904885,413233
1904885,655684
1904885,224
1904885,993112
1904858,3245
1904858,1078983
1904858,28038
1904858,27430
1904858,2536
1904921,121
1904921,90918
1904921,721380
1904921,987777
1904905,11947
1904905,117895
1904905,733050
1904916,75407
1904916,8962
1904916,4317
1904916,9224
1904916,988105
1904912,809
1904912,627
1904827,1075441
1904827,990095
1904827,1042023
1904827,721019
1904827,650576
1904907,989644
1904907,42151
1904907,711860
1904907,988202
1904907,1015173
1904908,987773
1904908,7409
1904908,12209
1904908,49267
1904908,487
1904902,84
1904902,680
1904902,1207
1904902,58
1904902,1081
1904900,9615
1904900,1181
1904900,617809
1904900,536229
1904889,988729
1904888,8955
1904888,716052
1904888,1371
1904888,315168
1904884,406
1904884,1010902
1904884,486
1904884,918177
1904884,1032567
1904826,1220233
1904826,508639
1904826,991945
1904826,328038
1904826,736687
1904819,3252
1904819,1013434
1904819,385
1904819,156960
1904819,1248
1902807,326638
1902807,298
1902807,100798
1902807,1006651
1902807,404
1904874,1058907
1904874,13432
1904874,804
1904874,1010762
1904782,698
1904782,172449
1904782,1686
1904782,642989
1904782,155129
1904871,1226973
1904871,1226974
1904871,1226975
1904871,922543
1904871,438638
1899798,1666
1899798,100
1899798,75389
1899814,1652
1899814,704591
1899814,987845
1899814,78
1899814,7409
1899792,926904
1899792,29
1899792,100
1899792,989033
1899792,1574
1903273,19190
1903273,980929
1903273,1010630
1903273,1024451
1903273,108050
1903278,1001304
1903278,286
1903278,75059
1903278,74940
1903278,540
1903278,1026019
1903225,732671
1903225,307
1903225,174
1903225,100
1903225,1023729
1903098,637123
1903098,7274
1903098,3234
1903098,989519
1903098,988842
1903114,7577
1903114,99357
1903114,991432
1903114,1047972
1903114,1086278
1903114,578
1903114,19149
1903099,174
1903099,100
1903099,881835
1903099,30409
1903099,988842
1902852,190585
1902852,156266
1902852,1098732
1902852,367
1902852,2109
1903218,191338
1903218,698
1903218,168451
1903218,1012117
1903218,163
1903296,232457
1903296,482
1903296,24522
1903296,8
1903296,540
1896619,479
1896619,323855
1896619,734380
1896619,39900
1896591,1002180
1896591,1038409
1896591,119841
1896591,1025502
1896591,542561
1896508,337
1896508,3248
1896508,992480
1896508,1228
1896508,224
1904817,385
1904817,125313
1904817,124
1904817,78
1904817,676766
1904781,519765
1904781,51
1904781,970313
1904781,3077
1904781,2578
1904867,80
1904867,1039175
1904867,989445
1904867,22444
1904867,55168
1889474,13508
1889474,2631
1889474,937282
1889474,32
1889474,10434
1904640,5532
1904640,19896
1904640,288557
1904640,4318
1904640,593
1904853,1018242
1904853,8361
1904853,1083791
1904853,27573
1904744,5812
1904744,9
1904744,5
1904744,29
1904744,1213506
1904802,29203
1904802,121
1904802,988426
1904802,540
1904802,100
1904851,157974
1904851,721228
1904851,45099
1904780,704591
1904780,160
1904780,92
1904780,987697
1904780,988487
1904844,360414
1904844,1100824
1904844,123106
1904844,809
1904844,1012692
1904750,4489
1904750,160444
1904750,9649
1904750,118269
1904750,989114
1904581,987777
1904581,680
1904581,40773
1904581,174
1904581,1000214
1904837,1003014
1904837,1025145
1904837,987954
1904837,1010980
1904837,1013348
1904783,20514
1904783,988326
1904783,993623
1904783,988540
1904783,79321
1904776,721367
1904776,846
1904776,921974
1904776,63358
1904776,3620
1904838,812842
1904838,988280
1904838,12806
1904775,75407
1904775,65405
1904775,538074
1904775,423233
1904775,1821
1904774,75389
1904774,1016584
1904774,100942
1904774,1022906
1904774,1051249
1904774,1042681
1904774,1092427
1904836,1046636
1904836,806
1904836,75063
1904836,16616
1904834,1897
1904834,2210
1904834,942
1904834,1137191
1904834,354
1890388,680
1890388,1081
1890388,744
1890388,53483
1890388,27000
1904324,8962
1904324,988
1904324,479212
1904324,914279
1904324,92544
1904815,712
1904815,2730
1904815,1981
1904815,182
1904815,379463
1904823,1652
1904823,5473
1904823,721226
1904823,1685
1904823,1027812
1904822,988105
1904822,988842
1904822,111960
1904822,75009
1904822,989377
1904818,941414
1904818,988767
1904818,1081246
1904818,987678
1904818,1011539
1904818,1024515
1904818,210
1904373,9044
1904373,912834
1904373,102405
1904373,885559
1904373,409090
1904816,17048
1904816,109766
1904816,332164
1904816,4483
1904816,712529
1904813,77596
1904813,2905
1904813,1226894
1904813,8
1904813,330588
1904810,993646
1904810,711652
1904810,1044439
1904808,704591
1904808,586859
1904808,987697
1904808,1652
1904808,1441
1904812,1363
1904812,111455
1904812,1226199
1904812,169
1904812,1226892
1904683,916360
1904683,150098
1904683,1441
1904683,37466
1904683,385
1904807,109
1904807,137181
1904805,354
1904805,201190
1904805,1010991
1904805,1974
1904805,17776
1904804,886618
1904804,680
1904804,858257
1904804,967437
1904804,1012399
1904801,3944
1904801,468455
1904801,1048
1904801,347589
1904801,143971
1904799,75389
1904799,17926
1904799,504
1904799,1938
1904799,1012239
1904796,1034343
1904693,1114163
1904693,989963
1904693,504
1904693,1021571
1904693,43982
1904795,1010126
1904795,637123
1904795,987953
1904795,323397
1904795,988540
1904788,12799
1904788,101437
1904788,57680
1904788,8
1904788,882666
1904792,2780
1904792,159496
1904792,17757
1904792,3248
1899793,988842
1899793,989987
1899793,724640
