WorkingLocationId,JobId,Address,CityId,Latitude,Longitude
186504,1906126,"Hà Nội, Vietnam",24,21.027764,105.83416
200632,1905950,"Vĩnh Phú 42, Vĩnh Phú, Thuan An, Bình Dương Province, Viet Nam",11,10.887111,106.695948
156201,1906139,"53-55 Đường Võ Thị Sáu, Quyết Thắng, Thành phố Biên Hòa, Đồng Nai, Việt Nam",19,10.947121,106.825122
118596,1906139,"VNPT Building, 271 Nguyen Van Linh Street, Vinh Trung Ward, Thanh Khe District, Da Nang City",17,16.060693,108.215206
120478,1906139,"86 Tản Đà, phường 11, Quận 5, Thành phố Hồ Chí Minh, Việt Nam",29,10.7532,106.664522
198972,1901062,"Tầng 6, Tòa nhà Taiyo, Số 97 Bạch Đằng, Phường Thượng Lý, Quận Hồng Bàng, TP. Hải Phòng",28,20.861129,106.672837
135794,1901558,"Sông Khoai, Quảng Yên, Quảng Ninh",49,20.976858,106.811938
2456,1903757,"18A Cong Hoa, Ward 12, Tan Binh District, HCMC",29,10.800906,106.660723
200693,1906133,"Huyện Long Thành, tỉnh Đồng Nai, Việt Nam",19,10.749013,107.030322
199023,1906122,"Toà nhà LK 1, 3 P. Nguyễn Văn Lộc, Khu đô thị Bắc Hà, Hà Đông, Hà Nội",24,20.98252,105.7894
185984,1906122,TP. Hải Dương,28,20.937341,106.314554
176796,1906106,"Tầng 8, tòa nhà Hàn Việt, số 203 Minh Khai, Q. Hai Bà Trưng, Hà Nội",24,20.996502,105.86173
187703,1906105,"LÔ 3D-4, ĐƯỜNG SỐ 10, KCN LONG HẬU, LONG AN",29,10.636942,106.703589
184698,1901906,"Dat Bike factory , No.1 CN10, Tan Binh, Tay Thanh, Tan Phu District, Ho Chi Minh City",29,10.816847,106.613375
196721,1901277,"Công ty TNHH Quick Pack, Long Định, Cần Đước, Long An, Việt Nam",39,10.602601,106.493539
80501,1906096,"Tầng 4, Trung tâm thương mại SHP Plaza, số 12 Lạch Tray, P. Lạch Tray, Q. Ngô Quyền, TP. Hải Phòng",28,20.851008,106.687125
1405,1906087,"Số 10 Tân Trào, Phường Tân Phú, Quận 7",29,10.72971,106.723786
167222,1906095,"Lô 6-8-10-12 KCN Tân Tạo, phường Tân Tạo A, quận Bình Tân, TP.HCM",29,10.741135,106.596581
199091,1886242,"Hà Nội, Vietnam",24,21.027764,105.83416
197968,1898033,"Long Hậu, Cần Giuộc, Long An, Vietnam",39,10.631051,106.705773
192793,1898033,"District 7, Ho Chi Minh, Vietnam",29,10.734034,106.721579
188918,1898033,"Vĩnh Cửu, Dong Nai, Vietnam",19,11.24909,107.053943
165965,1906094,"Số 149, đường số 10, Khu đô thị, công nghiệp và dịch vụ VSIP Hải Phòng, xã Lập Lễ, huyện Thuỷ Nguyên",28,20.905471,106.673141
28088,1904963,"Saigon Pearl, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",29,10.790108,106.719778
159733,1904963,"1A Đường Âu Cơ, Quảng An, Tây Hồ, Hà Nội, Việt Nam",24,21.059301,105.833958
23994,1906093,"Vietcombank Tower - 05 Me Linh Square, D.1, HCMC",29,10.7757,106.705274
195929,1906088,"Ho Chi Minh City, Vietnam",29,10.823099,106.629664
200110,1906086,"Quảng Ninh, Vietnam",49,21.24325,107.19572
185206,1906085,"GELEX Tower, 52 Lê Đại Hành, Hai Bà Trưng, Hà Nội.",24,21.011783,105.848235
149522,1901070,"Diamond Plaza, Đường Lê Duẩn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",29,10.780987,106.698495
186015,1898316,"Ho Chi Minh, Vietnam",29,10.823099,106.629664
50346,1901071,Hai Duong,27,0.0,0.0
50345,1901071,"Hà Nội, Việt Nam",24,21.027764,105.83416
6305,1901071,"Lô L1, KCN Dệt may Phố Nối B, Dị Sử, Mỹ Hào, Hưng Yên",32,20.924663,106.067835
198999,1901131,"Lotte Center, 1F - 6F, 54 Lieu Giai, Cong Vi, Ba Dinh, Hanoi",24,21.031878,105.812943
194371,1901153,"Hà Nội, Vietnam",24,21.027764,105.83416
119742,1885403,"Số 51 đường số 1, khu Khang An, Phường Phú Hữu, Thành phố Thủ Đức",29,10.779239,106.790964
5170,1897856,"Lotte Center Hanoi, 54 Phố Liễu Giai, Cống Vị, Ba Đình, Hanoi, Vietnam",24,21.031878,105.812943
16809,1906076,"Hà Nội, Vietnam",24,21.027764,105.83416
190332,1906078,"Level 13, Harbour View Tower, 35 Nguyen Hue Blvd, Ben Nghe Ward, District 1, Ho Chi Minh City, Vietnam",29,10.772045,106.705356
200669,1906074,Quận 2,29,0.0,0.0
200671,1906074,Remote,70,0.0,0.0
47387,1906056,"Hà Nội, Vietnam",24,21.027764,105.83416
188699,1906070,"MPlaza, 39 Le Duan, Ben Nghe, District 1, HCMC",29,10.781363,106.70052
200525,1905704,"214/B12 Nguyễn Trãi, P. Nguyễn Cư Trinh, Q.1, TP. HCM",29,10.763097,106.686295
200533,1905704,"Hồ Chí Minh, Việt Nam",29,10.823099,106.629664
172833,1906069,"Khu công nghiệp Đại An, Cẩm Giàng, Hải Dương, Việt Nam",27,20.929763,106.266925
189990,1906069,"Hung Yen, Vietnam",32,20.852571,106.016997
189989,1906069,"Hà Nội, Vietnam",24,21.027764,105.83416
124914,1906067,"Tầng 9, Tòa nhà Saigon Centre, Tháp 2, Số 67 Lê Lợi, Phường Bến Nghé, Q.1, TP.HCM, Việt Nam",29,10.773447,106.700675
200407,1905425,"No. 3, Street No. 1, Truong Tho Ward, Thu Duc City, Ho Chi Minh City, Vietnam",29,10.834344,106.755726
152477,1906062,"Số 1 CN6, cụm công nghiệp vừa và nhỏ, Phường Minh Khai, Quận Bắc Từ Liêm, Thành Phố Hà Nội",24,21.045501,105.739518
129417,1906058,"Số 49, Ngõ 2, Hoàng Sâm, P. Nghĩa Đô, Q. Cầu Giấy, Tp. Hà Nội",24,21.044822,105.79899
99057,1906055,"485 Ha Noi Highway, Linh Trung, Thu Duc City, HCMC",29,10.858371,106.784936
151619,1906008,"Tầng 3, TN Xuân Mai Tower thuộc DA Xuân Mai, đường Tô Hiệu - Phường Hà Cầu - Quận Hà Đông - Hà Nội.",24,20.962955,105.773913
194309,1906052,"Mỹ Hào, Hưng Yên, Việt Nam",32,20.925738,106.099291
102703,1906038,"Toà nhà sông Hồng Land, số 165 Thái Hà, Đống Đa, Hà Nội",24,21.014904,105.817045
200652,1906005,"14 Kim Đồng, Hoàng Mai, Hà Nội",24,20.983455,105.843605
1282,1906032,"27B Nguyễn Đình Chiểu, Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Vietnam",29,10.787948,106.699554
200653,1906035,"Đường N7, căn L9, Khu biệt thự Eco Xuân,Thuận An, Hồ Chí Minh",29,10.858432,106.675443
101706,1906036,"29/17, Luu Dinh Le Street, An Khanh Ward, Thu Duc City, HCM City",29,10.788197,106.732713
199120,1901119,"Hà Nội, Vietnam",24,21.027764,105.83416
192575,1904054,"9th floor, No 2, Alley 230 Quan Nhân, Nhân Chính, Thanh Xuân, Hà Nội",24,21.008271,105.81318
192577,1904054,"31 Nơ Trang Long, Phường 7, Quận Bình Thạnh, TPHCM",29,10.80759,106.694703
87754,1902160,"Tầng 9, số nhà 02 ngõ 230 Quan Nhân, Phường Nhân Chính, Thanh Xuân, Hà Nội.",24,20.99867,105.80951
157688,1901047,"132 Hàm Nghi, Phường Bến Thành, Quận 1",29,10.771312,106.700383
173488,1897881,"2nd Floor, 218 Nguyen Van Huong, Thao Dien Ward, Thu Duc City, Ho Chi Minh City, Vietnam",29,10.812198,106.731792
196901,1894901,"Trụ sở chính số 02 lô f1 Khu đô thị mới Đại Kim, đường Nguyễn Cảnh Dị, quận Hoàng Mai, TP Hà Nội.",24,20.977281,105.835971
126313,1895089,"199 Cầu Điện Biên Phủ, phường 2, Bình Thạnh, Hồ Chí Minh, Việt Nam",29,10.793717,106.700693
75581,1895089,"Tôn Thất Thuyết, phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội, Việt Nam",24,21.028514,105.781681
49746,1895089,"52 Đường Nguyễn Huệ, Phú Mỹ, Tân Thành, Bà Rịa - Vũng Tàu, Việt Nam",3,10.577572,107.05127
146709,1895206,"Cầu Giấy, Hà Nội, Việt Nam",24,21.036237,105.790583
187206,1899221,"Dong Xuyen Industrial Zone, Rach Dua Ward, Vung Tau City",3,10.399771,107.116387
181820,1899234,"Rach Dua Ward, Vung Tau City",3,10.40092,107.115956
133789,1905989,"78/3 Đường Hà Huy Giáp, Quyết Thắng, Thành phố Biên Hòa, Đồng Nai, Việt Nam",19,10.940572,106.82497
133828,1905989,"số 522 Điện Biên Phủ, Quận 10, TP. HCM",29,10.772232,106.678266
200643,1905978,"Số 19A, 419/18 Lĩnh Nam, Hoàng Mai, Hà Nội",24,20.990745,105.86473
49626,1906002,"Ho Chi Minh City, Vietnam",29,10.823099,106.629664
115694,1905946,"Lot H, sảnh A, The Zen Residence, Khu Gamuda Gardens, Hoàng Mai, Hà Nội",24,20.971436,105.879274
144344,1905946,"L5-20.07, Tòa Landmark 5; Vinhomes Central Park, 720A Điện Biên Phủ, P22, quận Bình Thạnh, TP.Hồ Chí Minh",29,10.796109,106.720616
131172,1905659,"Phòng 402, Tầng 04, Tòa nhà Halo, 92D Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",29,10.78896,106.709908
200644,1905990,"Số 33 Tràng Thi, phường Trần Hưng Đạo, quận Hoàn Kiếm, Tp Hà Nội",24,21.02663,105.848341
137753,1906006,"Tòa nhà Capital Place, 29 đường P. Liễu Giai, Ngọc Khánh, Ba Đình, Hà Nội",24,21.03174,105.813964
168023,1905999,"FL. 04, DINH LE TOWER, 01 DINH LE STR., WARD 13, DIST.4, HCMC, VIETNAM",29,10.757826,106.701297
178316,1905995,"MPlaza, 39 Le Duan, Ben Nghe",29,10.781363,106.70052
200319,1905988,"Vincom Center Đồng Khởi, Quận 1, Ho Chi Minh City, Vietnam",29,10.777972,106.70165
200710,1905647,"Room 102, 1F, KOTITI Building, Lot A4a, Street 19C, E-Office Park, Tan Thuan EPZ, Tan Thuan Dong Ward, District 7, HCMC",29,10.765857,106.74723
200651,1905972,"25 Nguyễn Thị Minh Khai, phường Quang Trung, Thành phố Vinh, Nghệ An",41,18.676959,105.675723
196700,1905987,"Lô D, KCN Đồng Văn II, Bạch Thượng , Duy Tiên, Hà Nam",23,20.663464,105.929685
184653,1905987,"Hanoi, Vietnam",24,21.027764,105.83416
200633,1905961,Hung Yen Factory,32,20.654682,106.057849
200513,1905676,SN33- Ngõ 969- Đường Nguyễn Công Trứ- Phường Ninh Phúc- TP Hoa Lư- Tỉnh Ninh BÌnh,42,20.245039,106.005221
139743,1900942,"Ivory Villas & Resort - Quản lý bởi VMH, Lâm Sơn, Lương Sơn, Hòa Bình, Việt Nam",30,20.903362,105.464444
8468,1900916,"Sai Dong B Industrial Zone, Long Bien District.",24,21.030834,105.918589
186030,1900951,"CIC Tower, 219 Trung Kinh, Cau Giay Dist, Hanoi",24,21.019532,105.791176
198951,1900985,"Bắc Giang, Việt Nam",5,21.281992,106.197477
199007,1900985,"Bac Ninh, Bắc Ninh, Vietnam",7,21.178177,106.071026
199008,1900985,"Hưng Yên, Hung Yen, Vietnam",32,20.654682,106.057849
193846,1897865,"07 Street 46, Ward 2, District 4, Ho Chi Minh City, Vietnam",29,10.759592,106.697664
197756,1897450,"21st floor, CEO tower, Pham Hung street, Me Tri ward, Nam Tu Liem dist, Ha Noi, Viet Nam",24,21.01572,105.782844
200619,1905969,Văn Phòng Công ty tại TP. Hồ Chí Minh,29,10.739643,106.708603
985,1905916,"Phòng 7.01-7.07, Tầng 7, Tòa nhà IPC, số 1489 Nguyễn Văn Linh, P. Tân Phong, Quận 7",29,10.728097,106.704044
195274,1905966,"52 Lê Đại Hành, Q. Hai Bà Trưng, Hà Nội, Việt Nam",24,21.012582,105.847613
193347,1905895,"Lô A8, KCN Becamex Bình Định, Khu kinh tế Nhơn Hội, Xã Canh Vinh, Huyện Vân Canh, Tỉnh Bình Định",10,13.745169,109.077169
199814,1905891,"27A Hoàng Việt, Phường 4, Tân Bình, Hồ Chí Minh, Việt Nam",29,10.795118,106.659189
175910,1849296,"60/66 Lâm Văn Bền, phường Tân Kiểng, quận 7, Tp Hồ Chí Minh",29,10.748884,106.714919
150261,1905951,"PNJ, 170E Phan Đăng Lưu, Phường 3, Phú Nhuận District, Ho Chi Minh City, Vietnam",29,10.801067,106.682081
120685,1905936,"phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",29,10.806433,106.73231
94961,1905932,"Số 124 Tôn Đức Thắng, Phường Quốc Tử Giám, Quận Đống Đa, Thành phố Hà Nội, Việt Nam.",24,21.026322,105.833313
119058,1905910,"Saigon Trade Center, 37 Đường Tôn Đức Thắng, phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",29,10.784167,106.703611
199957,1905742,"Hoàng Văn Thụ, Hoàng Mai, Hà Nội, Việt Nam",24,20.984836,105.859855
200799,1905097," Lô CNQH-1 Cụm Công Nghiệp Hưng Nhân, Thị Trấn Hưng Nhân, Huyện Hưng Hà, Tỉnh Thái Bình",54,20.626455,106.150552
17348,1900796,"Ho Chi Minh City, Vietnam",29,10.823099,106.629664
26168,1900757,"L18-11-13, Floor 18, Vincom Center Dong Khoi, 72 Le Thanh Ton, Ben Nghe Ward, District 1, Ho Chi Minh",29,10.777972,106.70165
71053,1901059,"117 Đường Trần Duy Hưng, Trung Hòa Nhân Chính, Trung Hoà, Cầu Giấy, Hanoi, Vietnam",24,21.007759,105.797201
94213,1900746,"Tầng 18, VCCI Tower, Số 09 Đào Duy Anh, Q. Đống Đa, Hà Nội",24,21.008568,105.837817
133970,1900923,"Toà nhà CJ, Số 2 Bis 4-6 Lê Thánh Tôn, Phường Bến Nghé, Q1, TPHCM",29,10.782183,106.705359
197812,1897611,"Tòa nhà PTS Sài Gòn, Số 118 Huỳnh Tấn Phát, Quận 7, HCM",29,10.754622,106.724395
197813,1897611,"Phòng 315 Thành Đạt 1, số 3 Lê Thánh Tông, Ngô Quyền, Hải Phòng",28,20.866806,106.693048
200618,1905888,Work from home,29,39.017921,-96.830013
200594,1905911,"313 Đường Hoàng Văn Thụ, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam",29,10.800514,106.661796
178505,1905885,"02 Trương Quyền, P.Võ Thị Sáu, Quận 3, TP.HCM",29,10.786361,106.693098
40690,1905869,"113 Bình Thới, phường 11, Quận 11, Ho Chi Minh City, Vietnam",29,10.767996,106.650541
172930,1905909,"KCN Việt Hàn, Việt Yên, Bắc Giang, Việt Nam",5,21.251684,106.144317
195861,1905908,"Số 25 LK7, Tổng cục V, xã Tân Triều, huyện Thanh Trì, TP. Hà Nội",24,20.96819,105.798578
195654,1905907,"Số 25 LK7, Tổng cục V, xã Tân Triều, huyện Thanh Trì, TP. Hà Nội",24,20.96819,105.798578
190449,1905906,"Hà Nội, Vietnam",24,21.027764,105.83416
200616,1905897,"Khu công nghiệp Trảng Bàng, An Tịnh, Trảng Bàng, Tây Ninh, Việt Nam",53,11.024427,106.388721
200603,1905872,"Tòa nhà Chung cư Mini AVEN APARTMENT, Khu Công nghệ cao Hòa Lạc - xã Thạch Hòa – huyện Thạch Thất – Hà Nội",24,20.994082,105.522373
194799,1905902,"Hà Nội, Việt Nam",24,21.027764,105.83416
194805,1905902,"Thanh Hoa, Vietnam",56,19.806692,105.785182
194807,1905902,"Nghe An, Vietnam",41,19.148371,104.845462
200612,1905893,"9th Floor, VinaFor Building, 127 Lò Đúc Street",24,21.013473,105.858345
178708,1887784,"3rd floor, building N04B-T1, Ngoai Giao Doan Area, Xuan Tao Ward, Bac Tu Liem, Hanoi",24,21.064271,105.801031
200448,1905533,"127 Ung Van Khiem, Binh Thanh",29,10.807199,106.718359
193808,1905892,"Tiền Giang, Việt Nam",58,10.449332,106.34205
200613,1905892,"Thủ Đức, Hồ Chí Minh, Việt Nam",29,10.849409,106.753706
199754,1905892,"Gò Vấp, Hồ Chí Minh, Việt Nam",29,10.838678,106.66529
23325,1905890,"P0712, Tòa C2, D'Capitale (Vincom Trần Duy Hưng), Số 119 Trần Duy Hưng, Trung Hòa, Cầu Giấy, Hà Nội",24,21.00443,105.794492
199434,1905882,Vietnam,24,14.058324,108.277199
200607,1905886,"Đà Nẵng, Việt Nam",17,16.054407,108.202167
200608,1905886,Huế,57,0.0,0.0
200609,1905886,"Quảng Nam, Việt Nam",47,0.0,0.0
195803,1905878,"297 Hoàng Mai, Hoàng Mai",24,20.988543,105.858958
200602,1905873,"Bình Thạnh, Ho Chi Minh, Viet Nam",29,10.810583,106.709142
195260,1905874,"163 Phan Dang Luu Str., Ward. 1, Phu Nhuan Dist, HCMC",29,10.800798,106.682603
176628,1905865,"Lot i8-1, Sai Gon High Tech Park, Thu Duc City, HCMC",29,10.857695,106.741156
198368,1905862,219 Đại Lộ Bình Dương,11,10.970612,106.675091
198893,1900783,"Bắc Từ Liêm, Hà Nội, Việt Nam",24,21.07302,105.770329
198887,1900844,"21/7A Quốc Lộ 22 , Trung Chánh , Hóc Môn TPHCM",29,10.857111,106.606428
131165,1900872,"Tầng 15, tòa nhà Ree Tower, số 9 Đoàn Văn Bơ, Q.4, TP. Hồ Chí Minh",29,10.764801,106.702469
119634,1900738,"Cụm công nghiệp Tiên Cường, Xã Tiên Cường, Huyện Tiên Lãng, Thành phố Hải Phòng, Việt Nam",28,20.772571,106.514217
23691,1905847,"KCN Tiên Sơn, Khu vực mở rộng, Phường Tân Hồng, Thành phố Từ Sơn, Tỉnh Bắc Ninh",7,21.123845,105.996429
169240,1905850,"Ecopark township, Van Giang, Hung Yen",32,20.962056,105.931801
181401,1905849,"45 Trương Định, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh, Viet Nam",29,10.776625,106.690806
1592,1905845,"Lô đất số M-6, KCN Thăng Long II, Dị Sử, Mỹ Hào, Hưng Yên, Việt Nam",32,20.920747,106.062282
1588,1905844,"Tầng 5, Sunshine Building, 74C Đường Nguyễn Văn Cừ, Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh, Việt Nam",29,10.756894,106.685238
184145,1905842,"107 tân cảng, phường 25, quận bình thạnh, HCM",29,10.801558,106.720909
200670,1905746,"Thành phố Hồ Chí Minh, Việt Nam",29,10.823099,106.629664
158904,1905746,"Đà Nẵng, Việt Nam",17,16.054407,108.202167
200545,1905746,"Hà Nội, Việt Nam",24,21.027764,105.83416
155475,1905835,"2a Đường số 5, An Phú, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",29,10.807062,106.752295
107422,1905829,"A13 Cao Thị Chính, Phường Phú Thuận, Quận 7, TP.HCM",29,10.732275,106.734832
178294,1905829,"B45 – LK15, Ô số 13, Khu B, Khu đô thị mới Geleximco hai bên đường Lê Trọng Tấn – Phường Dương Nội – Quận Hà Đông – HN",24,20.986356,105.738408
200589,1905832,"Lô CN4, khu công nghiệp Bảo minh, xã Liên Bảo, huyện Vụ Bản, tỉnh Nam Định",40,20.349017,106.110569
117094,1905832,"458 Phố Minh Khai, Khu đô thị Times City, phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội, Việt Nam",24,20.995876,105.86871
121077,1905827,"Sarimi Tower A1, Unit 10, 74 Nguyen Co Thach, Thu Duc City, HCMC",29,10.770989,106.724279
197522,1905814,"Quận 1, Ho Chi Minh City, Vietnam",29,10.775659,106.700424
176601,1905830,"Road 13, AMATA Industrial Park, Bien Hoa City, Dong Nai Province",19,10.957413,106.842687
200598,1902865," 2 Đ. Số 5, Khu đô Thị Vạn Phúc, Thủ Đức, Hồ Chí Minh ",29,10.842327,106.71282
118060,1905759,"KCN Nhật Bản - Hải Phòng, An Hưng, An Dương, Hải Phòng",28,20.903696,106.590819
100041,1905684,Số 213/9 Nguyễn Gia Trí - Phường 25 - Quận Bình Thạnh,29,10.806818,106.715876
195918,1905815,"Công ty TNHH Superior Multi Packaging VN. Đường số 4, KCN An Phước, Long Thành, Đồng Nai.",19,10.850311,106.958174
191392,1905690,"Khu công nghiệp Liên Hà Thái, Quốc lộ 39A, Thụy Hà, Thái Thụy, Thái Bình, Vietnam",54,20.551485,106.538177
194575,1905690,"Sân Golf Glory, Phổ Yên, tỉnh Thái Nguyên, Vietnam",55,21.40906,105.768347
189028,1897623,"STAR Building - 33 Mac Dinh Chi Street, Da Kao Ward, District 1, HCMC.",29,10.784909,106.69914
105721,1905805,"Số 11, đường số 6, KCN VSIP2, P. Hoà Phú, TP. Thủ Dầu Một, Tỉnh Bình Dương",11,11.05642,106.675981
200569,1905801,"116b Đường Thi Sách, Phường 6, Đà Lạt, Lâm Đồng, Việt Nam",36,11.952952,108.430059
197803,1897575,"Bitexco Financial Tower, No.2 Hai Trieu, 21st Floor",29,10.771706,106.704376
185036,1883049,"Số 25 Đường 34, Phường An Khánh, TP. Thủ Đức, TP.HCM",29,10.788325,106.726839
110577,1905796,"2A 4A Tôn Đức Thắng, P.Bến Nghé, Q.1, Tp.HCM",29,10.782588,106.706728
15337,1905700,"Hồ Chí Minh, Vietnam",29,10.746903,106.676292
200534,1905755,"27801 BROWNING CT HAYWARD, CA 94544-5603",66,37.631089,-122.07337
184457,1905748,"Floor 8, AP Tower, 518B Dien Bien Phu, Ward 21, Binh Thanh District, HCMC, Vietnam",29,10.800467,106.714528
193856,1905791,"Tầng 8, Toà nhà Sao Mai, 19 Lê Văn Lương, phường Nhân Chính, quận Thanh Xuân, Hà Nội",24,21.007659,105.808536
193857,1905791,"Số 45 đường số 7, KDC Cityland, Phường 7, Quận Gò Vấp, Hồ Chí Minh",29,10.826823,106.68443
4212,1905775,"tầng 3, tòa nhà Harec, số 4A Láng Hạ, Hà Nội",24,0.0,0.0
195013,1905781,"Thành phố Hồ Chí Minh, Ho Chi Minh City, Vietnam",29,0.0,0.0
190127,1877850,"Ấp 1, Xã Nhựt Chánh, Huyện Bến Lức, Long An",39,10.611143,106.470036
197640,1897101,"42E Võ Thị Sáu, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",29,10.789947,106.693773
197698,1897257,"Số 61, đường 23 thành phố Giao Lưu, Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",24,21.055473,105.778713
197699,1897257,"Số 81 đường San Hô 7, KĐT Vinhomes Ocean Park 2, Văn Giang, Hưng Yên",24,20.950191,105.980407
1226,1897052,"63 Phạm Ngọc Thạch, Ward 6, District 3, Ho Chi Minh City, Vietnam",29,10.786193,106.691654
44919,1897165,"Hà Nội, Việt Nam",24,21.027764,105.83416
197675,1897173,"46 The Manor Central Park, Hà Nội",24,20.975114,105.814738
197611,1896985,"tầng 4 PmaxLand, 18 Miếu Đầm, phường Mễ Trì",24,21.007273,105.781188
197612,1896985,"Khu 8 Xã Xuân Lộc, Huyện Thanh Thủy, Tỉnh Phú Thọ",42,21.219784,105.310832
197637,1897099,"290/21 Nam Kỳ Khởi Nghĩa, P. Võ Thị Sáu, Q3, TP.HCM",29,10.790242,106.684225
136409,1877382,"Tòa nhà Viettel, số 1 Trần Hữu Dực, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Thành phố Hà Nội.",24,21.030682,105.759759
135231,1903719,"A3-BT2 Ha Dinh Residence, Tan Trieu, Thanh Tri, Hanoi",24,20.970618,105.79858
180276,1897268,"177 Hai Bà Trưng, Quận 3, Hồ Chí Minh, Việt Nam",29,10.785397,106.694834
191499,1897435,"38/1 Nguyễn Văn Trỗi, phường 15, Phú Nhuận, Hồ Chí Minh, Việt Nam",29,10.793759,106.679408
94285,1897183,"Phú Yên, Vietnam",45,13.088186,109.092876
197737,1897330,"Hà Nội, Việt Nam",24,21.027764,105.83416
197690,1897333,"Việt Trì, Phú Thọ, Việt Nam",44,21.35701,105.352633
189673,1897337,"67 Đường Số 5, Bình Khánh, An Khánh, Thành phố Thủ Đức, Hồ Chí Minh, Việt Nam",29,10.784947,106.738311
181730,1897351,"Tầng 2, Tòa nhà IMV, 87 Hoàng Văn Thái, P.Tân Phú, Q.7, TP.HCM",29,10.728757,106.719879
192212,1897352,Số nhà 9 ngõ 14 phố Văn La - Phường Phú La - Quận Hà Đông - TP. Hà Nội,24,20.958821,105.761748
451,1897360,"2F, Building B, Lot D.01, Tan Thuan St, Dist 7, HCMC",29,10.76405,106.748758
135549,1897412,"Số 04, Ngõ 10, Phố Lưu Quang Vũ, Phường Trung Hòa, Quận  Cầu Giấy, Thành phố Hà Nội",24,21.016776,105.802355
20800,1897269,"Thôn Ngọc Lãng, Xã Ngọc Lâm, Thị Xã Mỹ Hào, Tỉnh Hưng Yên",32,20.912406,106.125015
150150,1897299,"Diamond Flower Tower, Đường Lê Văn Lương, Trung Hòa Nhân Chính, Nhân Chính, Thanh Xuân, Hà Nội, Việt Nam",24,21.005562,105.803701
132306,1897236,"Bac Chu Lai Industrial Park, Tam Hiep Cummunity, Quang Nam",47,15.440636,108.618029
2467,1896815,"Số 52, Đường số 10, KDC Him Lam, Phường Tân Hưng, Quận 7, Hồ Chí Minh",29,10.74231,106.696351
153273,1897011,"3/2 Tân Thới Nhất 18, Phường Tân Thới Nhất, Quận 12, TP. HCM",29,10.821886,106.621861
197651,1897128,Khu Vực Vinh Long,62,10.239574,105.957193
181434,1897246,"9th Floor, Vinafor Bldg., 127 Lo Duc Str.",24,21.013473,105.858345
168575,1897093,"Lô đất số H-1, KCN Thăng Long II, Phường Dị Sử, Thị xã Mỹ Hào, Tỉnh Hưng Yên, Việt Nam",32,20.920747,106.062282
182809,1896823,Việt Nam,66,14.058324,108.277199
192119,1896993,"6th Floor, Century Tower, 458 Minh Khai Str., Hai Ba Trung Dist., Hanoi, Vietnam ",24,20.995876,105.86871
197607,1896993,"Đường F2, Khu F, Khu Công nghiệp phố nối A mở rộng, xã Minh Hải, huyện Văn Lâm, tỉnh Hưng Yên",32,20.945819,106.02149
197649,1897113,Khu vực Kon Tum,34,14.34974,108.000461
197650,1897113,Khu vực Gia Lai,21,13.773701,108.237752
192660,1882283,"Toà nhà Hoàng Huy, 275 Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, TP Hà Nội",24,20.993386,105.807614
183597,1896969,"Hà Nội, Vietnam",24,21.027764,105.83416
187578,1896992,"Lô CN 3.1 Khu công nghiệp Tân Trường, Cẩm Giàng, Hải Dương",27,20.928734,106.224634
189433,1896992,"Bac Ninh, Bắc Ninh, Vietnam",7,21.178177,106.071026
189432,1896992,"Hưng Yên, Hung Yen, Vietnam",32,20.654682,106.057849
50714,1897277,"Hà Nội, Việt Nam",24,21.027764,105.83416
197755,1897277,"Ho Chi Minh, Vietnam",29,10.746903,106.676292
197752,1897277,"Hung Yen, Vietnam",32,20.852571,106.016997
2422,1897401,"Khu Công nghiệp An Phú, Tuy Hòa, Phú Yên",45,13.139974,109.282604
190932,1880268,"Melinh Point, 2 Ngo Duc Ke, Ben Nghe Ward, District 1, HCM city.",29,10.774689,106.705907
197753,1897287,"Quảng Ninh, Vietnam",49,21.24325,107.19572
192358,1881559,"Me Linh Point, 2 Ngo Duc Ke, Ben Nghe Ward",29,10.774689,106.705907
193208,1897439,"62/4 Lâm Văn Bền, Phường Tân Kiểng, Quận 7, TP HCM",29,10.742212,106.715752
196979,1897455,"Khu đô thị Mễ Trì Hạ, Đường Phạm Hùng, P. Mễ Trì, Q. Nam Từ Liêm, TP. Hà Nội",24,21.018,105.782176
197760,1897457,"KCN Quế Võ (Khu mở rộng), phường Nam Sơn, TP Bắc Ninh, tỉnh Bắc Ninh",7,21.153003,106.11399
